"groupId","catalogId","status","reviewAction","candidateCount","profileCount","profiles","providers","confidenceLevels","highestReviewConfidenceScore","deferredFromNextBatch","makam","form","usul","title","composer","priorityGroup","decisionReason","decisionReviewedAt","decisionReviewedBy"
"sultaniyegah--seyir--semai--1--rauf_yekta:review-group","sultaniyegah--seyir--semai--1--rauf_yekta","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Sultaniyegah","Seyir","Semai","1","Rauf Yekta","pdf-and-musicxml","","",""
"sultaniyegah--seyir--sofyan--1--erol_bingol:review-group","sultaniyegah--seyir--sofyan--1--erol_bingol","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Sultaniyegah","Seyir","Sofyan","1","Erol Bingol","pdf-and-musicxml","","",""
"sultaniyegah--seyir--sofyan--1--sefik_gurmeric:review-group","sultaniyegah--seyir--sofyan--1--sefik_gurmeric","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Sultaniyegah","Seyir","Sofyan","1","Sefik Gurmeric","pdf-and-musicxml","","",""
"sultaniyegah--yuruksemai--yuruksemai--sadeyledi_can--dede_efendi:review-group","sultaniyegah--yuruksemai--yuruksemai--sadeyledi_can--dede_efendi","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Sultaniyegah","Yuruksemai","Yuruksemai","Sadeyledi Can","Dede Efendi","pdf-and-musicxml","","",""
"suzidil--agirsemai--aksaksemai--beni_ey--sadullah_aga:review-group","suzidil--agirsemai--aksaksemai--beni_ey--sadullah_aga","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzidil","Agirsemai","Aksaksemai","Beni Ey","Sadullah Aga","pdf-and-musicxml","","",""
"suzidil--agirsemai--aksaksemai--bir_suhun--ali_rifat_cagatay:review-group","suzidil--agirsemai--aksaksemai--bir_suhun--ali_rifat_cagatay","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzidil","Agirsemai","Aksaksemai","Bir Suhun","Ali Rifat Cagatay","pdf-and-musicxml","","",""
"suzidil--agirsemai--aksaksemai--kani_yad-i--tanburi_ali_efendi:review-group","suzidil--agirsemai--aksaksemai--kani_yad-i--tanburi_ali_efendi","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzidil","Agirsemai","Aksaksemai","Kani Yad İ","Tanburi Ali Efendi","pdf-and-musicxml","","",""
"suzidil--beste--fer--hiraman_ol--abdulhalim_aga:review-group","suzidil--beste--fer--hiraman_ol--abdulhalim_aga","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzidil","Beste","Fer","Hiraman Ol","Abdulhalim Aga","pdf-and-musicxml","","",""
"suzidil--kocekce--ciftesofyan--acep_ey--ali_rifat_cagatay:review-group","suzidil--kocekce--ciftesofyan--acep_ey--ali_rifat_cagatay","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzidil","Kocekce","Ciftesofyan","Acep Ey","Ali Rifat Cagatay","pdf-and-musicxml","","",""
"suzidil--kupe--aksaksemai--yandi--ahmet_avni_konuk:review-group","suzidil--kupe--aksaksemai--yandi--ahmet_avni_konuk","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzidil","Kupe","Aksaksemai","Yandi","Ahmet Avni Konuk","pdf-and-musicxml","","",""
"suzidil--murabba--remel--ruhsarina_aybetme--ali_rifat_cagatay:review-group","suzidil--murabba--remel--ruhsarina_aybetme--ali_rifat_cagatay","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzidil","Murabba","Remel","Ruhsarina Aybetme","Ali Rifat Cagatay","pdf-and-musicxml","","",""
"suzidil--sarki--agiraksak--bir_nigah_ile--nikogos_aga:review-group","suzidil--sarki--agiraksak--bir_nigah_ile--nikogos_aga","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzidil","Sarki","Agiraksak","Bir Nigah İle","Nikogos Aga","pdf-and-musicxml","","",""
"suzidil--sarki--agiraksak--ulfetin_gecti--ismet_aga:review-group","suzidil--sarki--agiraksak--ulfetin_gecti--ismet_aga","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzidil","Sarki","Agiraksak","Ulfetin Gecti","İsmet Aga","pdf-and-musicxml","","",""
"suzidil--sarki--aksak--bitmezdi_guzelbahcede--akin_ozkan:review-group","suzidil--sarki--aksak--bitmezdi_guzelbahcede--akin_ozkan","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzidil","Sarki","Aksak","Bitmezdi Guzelbahcede","Akin Ozkan","pdf-and-musicxml","","",""
"suzidil--sarki--aksak--her_bir--tanburi_ali_efendi:review-group","suzidil--sarki--aksak--her_bir--tanburi_ali_efendi","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzidil","Sarki","Aksak","Her Bir","Tanburi Ali Efendi","pdf-and-musicxml","","",""
"suzidil--sarki--aksak--husnunde_bahar--suphi_ziya_ozbekkan:review-group","suzidil--sarki--aksak--husnunde_bahar--suphi_ziya_ozbekkan","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzidil","Sarki","Aksak","Husnunde Bahar","Suphi Ziya Ozbekkan","pdf-and-musicxml","","",""
"suzidil--sarki--aksak--sana_ben_arz-i--garbis_efendi:review-group","suzidil--sarki--aksak--sana_ben_arz-i--garbis_efendi","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzidil","Sarki","Aksak","Sana Ben Arz İ","Garbis Efendi","pdf-and-musicxml","","",""
"suzidil--sarki--ciftesofyan--gul_olsam--bimen_sen:review-group","suzidil--sarki--ciftesofyan--gul_olsam--bimen_sen","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzidil","Sarki","Ciftesofyan","Gul Olsam","Bimen Sen","pdf-and-musicxml","","",""
"suzidil--sarki--curcuna--cana_gam-i--leon_hanciyan:review-group","suzidil--sarki--curcuna--cana_gam-i--leon_hanciyan","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzidil","Sarki","Curcuna","Cana Gam İ","Leon Hanciyan","pdf-and-musicxml","","",""
"suzidil--sarki--duyek--her_ne_kusur--atif_bastug:review-group","suzidil--sarki--duyek--her_ne_kusur--atif_bastug","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzidil","Sarki","Duyek","Her Ne Kusur","Atif Bastug","pdf-and-musicxml","","",""
"suzidil--sarki--duyek--sevgi_cicegimsin--omer_sami_gupgup:review-group","suzidil--sarki--duyek--sevgi_cicegimsin--omer_sami_gupgup","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzidil","Sarki","Duyek","Sevgi Cicegimsin","Omer Sami Gupgup","pdf-and-musicxml","","",""
"suzidil--sarki--evfer--yandikca_oldu--tanburi_ali_efendi:review-group","suzidil--sarki--evfer--yandikca_oldu--tanburi_ali_efendi","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzidil","Sarki","Evfer","Yandikca Oldu","Tanburi Ali Efendi","pdf-and-musicxml","","",""
"suzidil--sarki--semai--unutamiyorum--avni_anil:review-group","suzidil--sarki--semai--unutamiyorum--avni_anil","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzidil","Sarki","Semai","Unutamiyorum","Avni Anil","pdf-and-musicxml","","",""
"suzidil--sarki--senginsemai--ey_gonca--semseddin_ziya_bey:review-group","suzidil--sarki--senginsemai--ey_gonca--semseddin_ziya_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzidil","Sarki","Senginsemai","Ey Gonca","Semseddin Ziya Bey","pdf-and-musicxml","","",""
"suzidil--sarki--sofyan--hayal_sehir--ibrahim_kalyon:review-group","suzidil--sarki--sofyan--hayal_sehir--ibrahim_kalyon","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzidil","Sarki","Sofyan","Hayal Sehir","İbrahim Kalyon","pdf-and-musicxml","","",""
"suzidil--sarki--sofyan--yuz_yil--yesari_asim_arsoy:review-group","suzidil--sarki--sofyan--yuz_yil--yesari_asim_arsoy","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzidil","Sarki","Sofyan","Yuz Yil","Yesari Asim Arsoy","pdf-and-musicxml","","",""
"suzidil--sarki--turkaksagi--sevda_elinin--nuri_halil_poyraz:review-group","suzidil--sarki--turkaksagi--sevda_elinin--nuri_halil_poyraz","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzidil","Sarki","Turkaksagi","Sevda Elinin","Nuri Halil Poyraz","pdf-and-musicxml","","",""
"suzidil--sarki--turkaksagi--vadeyle_vaslin--eyyubi_mehmet_bey:review-group","suzidil--sarki--turkaksagi--vadeyle_vaslin--eyyubi_mehmet_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzidil","Sarki","Turkaksagi","Vadeyle Vaslin","Eyyubi Mehmet Bey","pdf-and-musicxml","","",""
"suzidil--sazsemaisi--aksaksemai--yadigar--ali_rifat_cagatay:review-group","suzidil--sazsemaisi--aksaksemai--yadigar--ali_rifat_cagatay","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzidil","Sazsemaisi","Aksaksemai","Yadigar","Ali Rifat Cagatay","pdf-and-musicxml","","",""
"suzidil--seyir--aksak--1--erol_bingol:review-group","suzidil--seyir--aksak--1--erol_bingol","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzidil","Seyir","Aksak","1","Erol Bingol","pdf-and-musicxml","","",""
"suzidil--seyir--sofyan--1--sefik_gurmeric:review-group","suzidil--seyir--sofyan--1--sefik_gurmeric","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzidil","Seyir","Sofyan","1","Sefik Gurmeric","pdf-and-musicxml","","",""
"suzidil--yuruksemai--yuruksemai--ceyhun_arayan--tanburi_ali_efendi:review-group","suzidil--yuruksemai--yuruksemai--ceyhun_arayan--tanburi_ali_efendi","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzidil","Yuruksemai","Yuruksemai","Ceyhun Arayan","Tanburi Ali Efendi","pdf-and-musicxml","","",""
"suzidil--yuruksemai--yuruksemai--hengam-i_visal--ali_rifat_cagatay:review-group","suzidil--yuruksemai--yuruksemai--hengam-i_visal--ali_rifat_cagatay","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzidil","Yuruksemai","Yuruksemai","Hengam İ Visal","Ali Rifat Cagatay","pdf-and-musicxml","","",""
"suzidilara--kupe--devrirevanihindi--mitriba_meclisde--ahmet_avni_konuk:review-group","suzidilara--kupe--devrirevanihindi--mitriba_meclisde--ahmet_avni_konuk","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzidilara","Kupe","Devrirevanihindi","Mitriba Meclisde","Ahmet Avni Konuk","pdf-and-musicxml","","",""
"suzidilara--sarki--sofyan--ey_nevbahar-i--manok_aga:review-group","suzidilara--sarki--sofyan--ey_nevbahar-i--manok_aga","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzidilara","Sarki","Sofyan","Ey Nevbahar İ","Manok Aga","pdf-and-musicxml","","",""
"suzidilara--seyir--sofyan--1--erol_bingol:review-group","suzidilara--seyir--sofyan--1--erol_bingol","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzidilara","Seyir","Sofyan","1","Erol Bingol","pdf-and-musicxml","","",""
"suzidilara--seyir--sofyan--1--sefik_gurmeric:review-group","suzidilara--seyir--sofyan--1--sefik_gurmeric","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzidilara","Seyir","Sofyan","1","Sefik Gurmeric","pdf-and-musicxml","","",""
"suzidilara--turku--cevher--menevse_buldum--adana:review-group","suzidilara--turku--cevher--menevse_buldum--adana","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzidilara","Turku","Cevher","Menevse Buldum","Adana","pdf-and-musicxml","","",""
"suzidilara--yuruksemai--yuruksemai--ab_u_tab--iii_selim:review-group","suzidilara--yuruksemai--yuruksemai--ab_u_tab--iii_selim","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzidilara","Yuruksemai","Yuruksemai","Ab U Tab","İii Selim","pdf-and-musicxml","","",""
"suzinak_zirgule--nakis--yuruksemai_ii--cana_firak-i--dede_efendi:review-group","suzinak_zirgule--nakis--yuruksemai_ii--cana_firak-i--dede_efendi","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak Zirgule","Nakis","Yuruksemai İi","Cana Firak İ","Dede Efendi","pdf-and-musicxml","","",""
"suzinak_zirgule--sarki--agiraksak--sonbahar_goncasi_mi--mustafa_nafiz_irmak:review-group","suzinak_zirgule--sarki--agiraksak--sonbahar_goncasi_mi--mustafa_nafiz_irmak","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak Zirgule","Sarki","Agiraksak","Sonbahar Goncasi Mi","Mustafa Nafiz İrmak","pdf-and-musicxml","","",""
"suzinak_zirgule--sarki--aksak--beni_bizar--haci_arif_bey:review-group","suzinak_zirgule--sarki--aksak--beni_bizar--haci_arif_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak Zirgule","Sarki","Aksak","Beni Bizar","Haci Arif Bey","pdf-and-musicxml","","",""
"suzinak_zirgule--sarki--aksak--gozlerin_bir--ferit_sidal:review-group","suzinak_zirgule--sarki--aksak--gozlerin_bir--ferit_sidal","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak Zirgule","Sarki","Aksak","Gozlerin Bir","Ferit Sidal","pdf-and-musicxml","","",""
"suzinak_zirgule--sarki--aksak--hasretle_yanan--emin_ongan:review-group","suzinak_zirgule--sarki--aksak--hasretle_yanan--emin_ongan","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak Zirgule","Sarki","Aksak","Hasretle Yanan","Emin Ongan","pdf-and-musicxml","","",""
"suzinak_zirgule--sarki--curcuna--benim_yarem--latif_aga:review-group","suzinak_zirgule--sarki--curcuna--benim_yarem--latif_aga","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak Zirgule","Sarki","Curcuna","Benim Yarem","Latif Aga","pdf-and-musicxml","","",""
"suzinak_zirgule--sarki--devrihindi--dogdugum_gunden--muallim_ismail_hakki_bey:review-group","suzinak_zirgule--sarki--devrihindi--dogdugum_gunden--muallim_ismail_hakki_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak Zirgule","Sarki","Devrihindi","Dogdugum Gunden","Muallim İsmail Hakki Bey","pdf-and-musicxml","","",""
"suzinak_zirgule--sarki--duyek--aylardir_gul--erol_sayan:review-group","suzinak_zirgule--sarki--duyek--aylardir_gul--erol_sayan","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak Zirgule","Sarki","Duyek","Aylardir Gul","Erol Sayan","pdf-and-musicxml","","",""
"suzinak_zirgule--sarki--duyek--dokunma_kalbime--gavsi_baykara:review-group","suzinak_zirgule--sarki--duyek--dokunma_kalbime--gavsi_baykara","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak Zirgule","Sarki","Duyek","Dokunma Kalbime","Gavsi Baykara","pdf-and-musicxml","","",""
"suzinak_zirgule--sarki--duyek--kuzucagim_ne--haci_faik_bey:review-group","suzinak_zirgule--sarki--duyek--kuzucagim_ne--haci_faik_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak Zirgule","Sarki","Duyek","Kuzucagim Ne","Haci Faik Bey","pdf-and-musicxml","","",""
"suzinak_zirgule--sarki--duyek--sen_ayrilik--omer_dilek:review-group","suzinak_zirgule--sarki--duyek--sen_ayrilik--omer_dilek","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak Zirgule","Sarki","Duyek","Sen Ayrilik","Omer Dilek","pdf-and-musicxml","","",""
"suzinak_zirgule--sarki--evfer--dil-i_mahzununu--tanburi_ali_efendi:review-group","suzinak_zirgule--sarki--evfer--dil-i_mahzununu--tanburi_ali_efendi","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak Zirgule","Sarki","Evfer","Dil İ Mahzununu","Tanburi Ali Efendi","pdf-and-musicxml","","",""
"suzinak_zirgule--sarki--kapali_curcuna--ayri_dustum--yesari_asim_arsoy:review-group","suzinak_zirgule--sarki--kapali_curcuna--ayri_dustum--yesari_asim_arsoy","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak Zirgule","Sarki","Kapali Curcuna","Ayri Dustum","Yesari Asim Arsoy","pdf-and-musicxml","","",""
"suzinak_zirgule--sarki--semai--simdi_uzaklardasin--zeki_muren:review-group","suzinak_zirgule--sarki--semai--simdi_uzaklardasin--zeki_muren","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak Zirgule","Sarki","Semai","Simdi Uzaklardasin","Zeki Muren","pdf-and-musicxml","","",""
"suzinak_zirgule--sarki--senginsemai--hal-i_dilimi--sekerci_cemil_bey:review-group","suzinak_zirgule--sarki--senginsemai--hal-i_dilimi--sekerci_cemil_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak Zirgule","Sarki","Senginsemai","Hal İ Dilimi","Sekerci Cemil Bey","pdf-and-musicxml","","",""
"suzinak_zirgule--sarki--sofyan--gecti_alam-i--klarnet_ibrahim_efendi:review-group","suzinak_zirgule--sarki--sofyan--gecti_alam-i--klarnet_ibrahim_efendi","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak Zirgule","Sarki","Sofyan","Gecti Alam İ","Klarnet İbrahim Efendi","pdf-and-musicxml","","",""
"suzinak_zirgule--sarki--yuruksemai_ii--nihal-i_gulsen-i--emin_ongan:review-group","suzinak_zirgule--sarki--yuruksemai_ii--nihal-i_gulsen-i--emin_ongan","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak Zirgule","Sarki","Yuruksemai İi","Nihal İ Gulsen İ","Emin Ongan","pdf-and-musicxml","","",""
"suzinak_zirgule--sarki--yuruksemai--husn_alemini--haci_arif_bey:review-group","suzinak_zirgule--sarki--yuruksemai--husn_alemini--haci_arif_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak Zirgule","Sarki","Yuruksemai","Husn Alemini","Haci Arif Bey","pdf-and-musicxml","","",""
"suzinak_zirgule--turku--nimsofyan--yarim_gitti--istanbul:review-group","suzinak_zirgule--turku--nimsofyan--yarim_gitti--istanbul","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak Zirgule","Turku","Nimsofyan","Yarim Gitti","İstanbul","pdf-and-musicxml","","",""
"suzinak_zirgule--turku--oynak--uzun_da_kavak--izmir:review-group","suzinak_zirgule--turku--oynak--uzun_da_kavak--izmir","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak Zirgule","Turku","Oynak","Uzun Da Kavak","İzmir","pdf-and-musicxml","","",""
"suzinak_zirgule--turku--semai--gokyuzunde_tuten--necmi_piskin:review-group","suzinak_zirgule--turku--semai--gokyuzunde_tuten--necmi_piskin","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak Zirgule","Turku","Semai","Gokyuzunde Tuten","Necmi Piskin","pdf-and-musicxml","","",""
"suzinak--agirsemai--aksaksemai--kapilir_her--kucuk_mehmet_aga:review-group","suzinak--agirsemai--aksaksemai--kapilir_her--kucuk_mehmet_aga","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Agirsemai","Aksaksemai","Kapilir Her","Kucuk Mehmet Aga","pdf-and-musicxml","","",""
"suzinak--ilahi--cifteduyek--yandi_bu--ali_riza_sengel:review-group","suzinak--ilahi--cifteduyek--yandi_bu--ali_riza_sengel","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","İlahi","Cifteduyek","Yandi Bu","Ali Riza Sengel","pdf-and-musicxml","","",""
"suzinak--kupe--devrirevan--perdebazim--ahmet_avni_konuk:review-group","suzinak--kupe--devrirevan--perdebazim--ahmet_avni_konuk","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Kupe","Devrirevan","Perdebazim","Ahmet Avni Konuk","pdf-and-musicxml","","",""
"suzinak--kupe--devrirevanihindi--nagmei_hungarey--ahmet_avni_konuk:review-group","suzinak--kupe--devrirevanihindi--nagmei_hungarey--ahmet_avni_konuk","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Kupe","Devrirevanihindi","Nagmei Hungarey","Ahmet Avni Konuk","pdf-and-musicxml","","",""
"suzinak--sarki--agiraksak--gel_seninle--ahmet_rasim_bey:review-group","suzinak--sarki--agiraksak--gel_seninle--ahmet_rasim_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Sarki","Agiraksak","Gel Seninle","Ahmet Rasim Bey","pdf-and-musicxml","","",""
"suzinak--sarki--agiraksak--suzinak_etme--haci_arif_bey:review-group","suzinak--sarki--agiraksak--suzinak_etme--haci_arif_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Sarki","Agiraksak","Suzinak Etme","Haci Arif Bey","pdf-and-musicxml","","",""
"suzinak--sarki--aksak--beni_bigane-i--mehmet_cemil_bey:review-group","suzinak--sarki--aksak--beni_bigane-i--mehmet_cemil_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Sarki","Aksak","Beni Bigane İ","Mehmet Cemil Bey","pdf-and-musicxml","","",""
"suzinak--sarki--aksak--beni_bigane-i--tanburi_cemil_bey:review-group","suzinak--sarki--aksak--beni_bigane-i--tanburi_cemil_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Sarki","Aksak","Beni Bigane İ","Tanburi Cemil Bey","pdf-and-musicxml","","",""
"suzinak--sarki--aksak--bir_sihr-i_tarab--rahmi_bey:review-group","suzinak--sarki--aksak--bir_sihr-i_tarab--rahmi_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Sarki","Aksak","Bir Sihr İ Tarab","Rahmi Bey","pdf-and-musicxml","","",""
"suzinak--sarki--aksak--cekme_elemi--haci_arif_bey:review-group","suzinak--sarki--aksak--cekme_elemi--haci_arif_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Sarki","Aksak","Cekme Elemi","Haci Arif Bey","pdf-and-musicxml","","",""
"suzinak--sarki--aksak--cevrin_yeter--osman_nihat_akin:review-group","suzinak--sarki--aksak--cevrin_yeter--osman_nihat_akin","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Sarki","Aksak","Cevrin Yeter","Osman Nihat Akin","pdf-and-musicxml","","",""
"suzinak--sarki--aksak--edemem_kimseye--haci_arif_bey:review-group","suzinak--sarki--aksak--edemem_kimseye--haci_arif_bey","needs-review","review-provider-candidates","5","5","divanmakam|internet-archive|ogm-materyal|salihbora|youtube","archive|score|youtube","low|medium","94","false","Suzinak","Sarki","Aksak","Edemem Kimseye","Haci Arif Bey","pdf-and-musicxml","","",""
